link	error
http://www.spsu.edu/browse.php?tid=10775	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/browse.php?tid=10804	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/vufind/Search/Home	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/vufind/Search/Advanced	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/vufind/Browse/Home	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/webvoy.htm	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/cgi-bin/Pwebrecon.cgi?PAGE=REQNOBIB&SEQ=20130625205705&PID=4DwAFY9LYm6uk2ZyeyYCv-NbTMgP	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/cgi-bin/Pwebrecon.cgi?PAGE=pbLogon&PID=4DwAFY9LYm6uk2ZyeyYCv-NbTMgP&SEQ=20130625205705	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/cgi-bin/Pwebrecon.cgi?sel=Preferences&PAGE=LOGON&SEQ=20130625205705&PID=4DwAFY9LYm6uk2ZyeyYCv-NbTMgP	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/cgi-bin/Pwebrecon.cgi?cart=true&PAGE=LOGON&SEQ=20130625205705&PID=4DwAFY9LYm6uk2ZyeyYCv-NbTMgP	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/cgi-bin/Pwebrecon.cgi?PAGE=dbPage&SEQ=20130625205705&PID=4DwAFY9LYm6uk2ZyeyYCv-NbTMgP	"The remote server returned an error: (404) Not Found."
http://sunsite.berkeley.edu/Libweb/	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/help/coursereservesearch.htm	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/cgi-bin/Pwebrecon.cgi?DB=local&PAGE=bbSearch	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/cgi-bin/Pwebrecon.cgi?DB=local&PAGE=sbSearch	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/cgi-bin/Pwebrecon.cgi?DB=local&PAGE=rbSearch	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/cgi-bin/Pwebrecon.cgi?DB=local&PAGE=pbLogon	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/cgi-bin/Pwebrecon.cgi?DB=local&PAGE=REQNOBIB	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/cgi-bin/newbooks.cgi	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/remote.htm	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/help/contents.htm	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/cgi-bin/Pwebrecon.cgi?PAGE=bbSearch&SEQ=20130625205705&PID=4DwAFY9LYm6uk2ZyeyYCv-NbTMgP	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/cgi-bin/Pwebrecon.cgi?PAGE=sbSearch&SEQ=20130625205705&PID=4DwAFY9LYm6uk2ZyeyYCv-NbTMgP	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/cgi-bin/Pwebrecon.cgi?sel=Preferences&&PAGE=LOGON&SEQ=20130625205705&PID=4DwAFY9LYm6uk2ZyeyYCv-NbTMgP	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/cgi-bin/Pwebrecon.cgi?PAGE=LOGON&SEQ=20130625205705&PID=4DwAFY9LYm6uk2ZyeyYCv-NbTMgP	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/vufind/Search/History	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/vufind/Help/Home?topic=usgsearch	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/vufind/MyResearch/Home	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/javascript:self.print();	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/library/Departments/ILL/ILL.html	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/cgi-bin/Pwebrecon.cgi?DB=local&PAGE=Exit	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/cgi-bin/Pwebrecon.cgi?DB=local&PAGE=First	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/../userlog/detail.asp	"The remote server returned an error: (404) Not Found."
"http://www.spsu.edu/javascript:var w=window.open('help/RefWorks2.htm#Welcome.htm', 'RWHelp');if(w)w.focus();if(w)w.location.reload();if(w)w.location.href='help/RefWorks2.htm#Welcome.htm';void(0);"	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/javascript:void(0);	"The remote server returned an error: (404) Not Found."
http://www.spsu.edu/../RWAthens	"The remote server returned an error: (404) Not Found."
https://www.refworks.com/RWShibboleth?providerId=https://shibboleth.edgehill.ac.uk/shibboleth	"The remote server returned an error: (500) Internal Server Error."
https://www.refworks.com/RWShibboleth?providerId=https://shib.fortlewis.edu/idp/shibboleth	"The remote server returned an error: (500) Internal Server Error."
https://www.refworks.com/RWShibboleth?providerId=https://shib2idp.rgu.ac.uk/idp/shibboleth	"Too many automatic redirections were attempted."
https://www.refworks.com/RWShibboleth?providerId=https://www.rediris.es/sir/uniriojaidp	"The remote server returned an error: (401) Unauthorized."
https://www.refworks.com/RWShibboleth?providerId=https://idp.bham.ac.uk/shibboleth	"The remote name could not be resolved: 'shibbolethidp2.bham.ac.uk'"
https://www.refworks.com/RWShibboleth?providerId=https://shibidp.uclan.ac.uk/idp/shibboleth	"The remote server returned an error: (500) Internal Server Error."
https://www.refworks.com/RWShibboleth?providerId=https://dmz-shib-dg-01.dmz.roehampton.ac.uk/idp/shibboleth	"The remote server returned an error: (404) Not Found."
974 Failed Links
